field	standardized_value	semantic_class	compatible_with_field_contract	row_count	reason	expected_semantic_classes
Host_SD	Andrias davidianus	host_taxon	true	1523	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Diptera	host_taxon	true	1512	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Glycine max	host_taxon	true	1324	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Capsicum	host_taxon	true	1284	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Arabidopsis thaliana	host_taxon	true	1193	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Citrus sinensis	host_taxon	true	1063	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Camelus dromedarius	host_taxon	true	1057	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Triticum aestivum	host_taxon	true	997	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Marmota himalayana	host_taxon	true	981	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Citrus	host_taxon	true	921	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Equus kiang	host_taxon	true	906	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Sporobolus alterniflorus	host_taxon	true	896	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rattus norvegicus	host_taxon	true	889	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Hydropotes inermis	host_taxon	true	886	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Gorilla	host_taxon	true	850	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Apis mellifera	host_taxon	true	798	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Cicer arietinum	host_taxon	true	787	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Cucumis sativus	host_taxon	true	755	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ircinia ramosa	host_taxon	true	721	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Laridae	host_taxon	true	693	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Brassica oleracea	host_taxon	true	690	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Salmo salar	host_taxon	true	653	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Allium cepa	host_taxon	true	639	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Vombatidae	host_taxon	true	638	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Oncorhynchus mykiss	host_taxon	true	623	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Pistacia vera	host_taxon	true	623	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phaseolus vulgaris	host_taxon	true	622	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lactuca sativa	host_taxon	true	603	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ostreidae	host_taxon	true	585	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phaeophyceae	host_taxon	true	579	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Chroicocephalus novaehollandiae	host_taxon	true	553	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phascolarctos cinereus	host_taxon	true	550	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Anthozoa	host_taxon	true	534	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Columba livia	host_taxon	true	501	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Salmonidae	host_taxon	true	489	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Culicidae	host_taxon	true	487	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Hordeum vulgare	host_taxon	true	484	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Penaeus vannamei	host_taxon	true	478	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Medicago sativa	host_taxon	true	477	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rodentia	host_taxon	true	459	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Malus domestica	host_taxon	true	454	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lepus europaeus	host_taxon	true	434	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Mammalia	host_taxon	true	426	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Phalangeriformes	host_taxon	true	418	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Procyon lotor	host_taxon	true	417	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Meriones unguiculatus	host_taxon	true	401	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Cervus canadensis	host_taxon	true	398	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Myodes glareolus	host_taxon	true	398	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Nicotiana tabacum	host_taxon	true	385	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Trifolium repens	host_taxon	true	383	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Zostera marina	host_taxon	true	377	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Platygyra acuta	host_taxon	true	376	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rhopaloeides odorabile	host_taxon	true	363	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Anser anser	host_taxon	true	360	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Dendrobranchiata	host_taxon	true	360	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Oulastrea crispata	host_taxon	true	358	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Canis lupus	host_taxon	true	354	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Vitis vinifera	host_taxon	true	348	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macaca mulatta	host_taxon	true	345	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Oreochromis niloticus	host_taxon	true	342	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Prunus avium	host_taxon	true	340	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ciconia ciconia	host_taxon	true	323	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Tilapia	host_taxon	true	322	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Lens culinaris	host_taxon	true	317	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Neogale vison	host_taxon	true	307	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Arachis hypogaea	host_taxon	true	301	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Porites lutea	host_taxon	true	293	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Macaca fascicularis	host_taxon	true	288	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Cetonia aurata	host_taxon	true	287	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Epibolus pulchripes	host_taxon	true	281	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Glyptotermes sp.	unresolved	false	264	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	ircinia	unresolved	false	264	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Larus cachinnans	host_taxon	true	260	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Geodia parva	host_taxon	true	258	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Populus alba	host_taxon	true	254	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Ifremeria nautilei	host_taxon	true	249	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Magallana gigas	host_taxon	true	247	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Rattus flavipectus	host_taxon	true	246	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Testudines	host_taxon	true	245	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Corvus	host_taxon	true	243	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Actinidia	host_taxon	true	238	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	ulva	unresolved	false	237	No deterministic semantic class assigned by audit rules.	host_taxon
Host_SD	Mytilidae	host_taxon	true	236	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Drosophila melanogaster	host_taxon	true	234	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Formicidae	host_taxon	true	234	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Prunus persica	host_taxon	true	232	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Neotoma albigula	host_taxon	true	231	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Reticulitermes speratus	host_taxon	true	229	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Marmota	host_taxon	true	224	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Odocoileus virginianus	host_taxon	true	224	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Microtus obscurus	host_taxon	true	219	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
Host_SD	Insecta	host_taxon	true	212	Looks like a taxonomic label; verify against Host_SD context.	host_taxon
