field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	action_class	additive_destinations	remove_from_current_field	reason	assembly_accession	biosample	organism	raw_attribute_name	raw_value	evidence_match_type	Host	Host_SD	Host_Context_SD	Host_Disease_SD	Host_Health_State_SD	Host_Production_Context_SD	Host_Anatomical_Site_SD	Host_Hospitalization_Status_SD	Host_Vital_Status_SD	Host_Colonization_Status_SD	Host_Disease_Stage_SD	Host_Exposure_Context_SD	Isolation Source	Isolation_Source_SD	Isolation_Source_SD_Broad	Sample Type	Sample_Type_SD	Sample_Type_SD_Broad	Sample_Material_SD	Sampling_Context_SD	Host_Anatomical_Material_SD	Isolation_Site_SD	Environment_Medium_SD	Environment_Medium_SD_Broad	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Semantic_Axis_Provenance	Collection Date	Country
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146345.1	SAMN00117215	Peptoniphilus duerdenii ATCC BAA-1640			unmatched	Homo sapiens	Homo sapiens											ATCC BAA-1640	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146485.1	SAMN00139429	Corynebacterium accolens ATCC 49726			unmatched	Homo sapiens	Homo sapiens											ATCC 49726, CCUG 28780, CNCTC 6805 , CNCTC Th 4/63	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146585.1	SAMN00116813	Streptococcus mitis ATCC 6249			unmatched	Homo sapiens	Homo sapiens											ATCC 6249, BCRC 36273	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146775.1	SAMN00210789	Bifidobacterium dentium ATCC 27679			unmatched	Homo sapiens	Homo sapiens											ATCC 27679	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146855.1	SAMN00120458	[Eubacterium] yurii subsp. margaretiae ATCC 43715			unmatched	Homo sapiens	Homo sapiens											ATCC 43715, SM65	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000146895.1	SAMN00216800	Mobiluncus mulieris ATCC 35239			unmatched	Homo sapiens	Homo sapiens											ATCC 35239	culture	culture								biological product	biological/clinical product	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000149165.2	SAMN00115044	Bifidobacterium dentium JCVIHMP022			unmatched	Homo sapiens	Homo sapiens											ATCC 27679	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000153885.1	SAMN00627091	Eubacterium ventriosum ATCC 27560			unmatched	Homo sapiens	Homo sapiens											ATCC 27560	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000153905.1	SAMN00627103	Blautia obeum ATCC 29174			unmatched	Homo sapiens	Homo sapiens											ATCC 29174	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000153925.1	SAMN00627104	[Ruminococcus] torques ATCC 27756			unmatched	Homo sapiens	Homo sapiens											ATCC 27756	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000154105.1	SAMN00627057	Parabacteroides merdae ATCC 43184			unmatched	Homo sapiens	Homo sapiens											ATCC 43184	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000154125.1	SAMN00627058	Bacteroides ovatus ATCC 8483			unmatched	Homo sapiens	Homo sapiens											ATCC 8483	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture	sample_entity	sample_processing	sample_entity:culture entity|sample_processing:cultured	composite_requires_split	Sample_Entity_SD|Sample_Type_SD|Sample_Processing_SD	false	Targeted value requested for semantic review.	GCA_000154205.1	SAMN00627060	Bacteroides uniformis ATCC 8492			unmatched	Homo sapiens	Homo sapiens											ATCC 8492	culture	culture								biological product	biological/clinical product	terrestrial environment	gut/fecal local context	{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	absent
Isolation_Source_SD	culture medium	sample_material	sample_processing	sample_material:culture medium|sample_processing:culture medium/preparation	composite_requires_split	Sample_Material_SD|Sample_Type_SD|Sample_Processing_SD	false	Material in source fields is a decomposition candidate, not necessarily an error under NCBI-compatible isolation_source semantics.	GCA_000773635.1	SAMN02941309	Bacillus cereus			unmatched	absent												contaiminated cellulose-agar plate	culture medium	culture medium	missing							laboratory	laboratory environment	laboratory environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-LABORATORY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'laboratory environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'laboratory environment'}]}	2009	United States
Isolation_Source_SD	dairy food	food_commodity		food_commodity:dairy food	additive_axis_enrichment	Sample_Type_SD	false	Targeted value requested for semantic review.	GCA_000024925.1	SAMN02598426	Sanguibacter keddieii DSM 10542			unmatched	Cow	Bos taurus			healthy								Blood of dairy cows	dairy food	food/dairy		blood	clinical/host-associated material	blood		blood				food-associated environment		{'Sample_Material_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MATERIAL-BLOOD', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'blood'}], 'Host_Anatomical_Material_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-ANAT-MATERIAL-BLOOD', 'evidence': 'destination_blank=true', 'confidence': 'medium', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'blood'}]}	1995	Spain
